category_list,create_at,img_url,is_ad,name,nv_mid,price,review_count,spec_dict,star+score,url
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2018.11.,https://shopping-phinf.pstatic.net/main_1634158/16341587630.2.jpg?type=f140,False,에어팟스타일ACRO-I8 아크로 I-8,16341587630,17400,40.0,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=Dz5p6OZj6DBtkt5XJeNlh%2F%2F%2F%2Fw%3D%3DsRr2Nm6PxIMiyZXuiZ5TwPyis7GqUhfGd4PP%2FWoCDLmFFxXq5RRrAbf2VfWG%2F%2B5KyQz%2B1aK2tVbzuLOlNRp6utxsao%2FZL%2B%2Bd3HbICOA5Hi1tBAxhy%2FvtM3SvznP9se137BHjRr5tywrUiJp1l%2BK5H%2FNPHenxWKCkr6Sxz6yPJ5yDluXfJokTToC7gDnur48znHhHNGZ5zyxNeo6h7n6E5PI4mQBuOhQ4lCNSzCO8MtuJ6oLgnMHrEQtYcvU4kyKldd%2FtZ05eftzs77PUAjkNGiyZCCFsjY3h6pQFAiASgzyR6ehh9MHxfWkiUrTDSqKhCH94PqSUhpe3Y77tH7KGwVzpRR73R%2FcfzOIxqZ8lOaIrSqikA%2FXFAoCStZQ4oB%2FX9DTD2c94pCXk3DQJZOi8%2BIolk7HzSbASP8uu%2FGq5fKbAZ%2FN%2BwzL%2FeyMPvZ1lQJ9oRsirh%2FHlw4Tz1TnYtXgg0qN04NkctLxyyYSAIofRAfPqCyGh65eCBNWF32LI8F6yOw2Nu9c3dbGJq7SHpdnZ3LI77wpBnJkm1KdaWX8bT%2FBLdm%2FWlbgBVIVgf0hb%2BSUWHqOhTrI6tWFbvLnKpHF%2FwXwKWWLWx8gMPRCLCd5%2FLubwFw%2Fg%2F6y%2BhulGRfjZ%2FHTJdQb4%2FKuufmxpaoK1Ei306Q518PmotwoJjT3W2qXrQxUXLJStsBN93KTfFBEq5WcL3s5sFqOJEgo%2Fca6%2BOsnmFIiBUxo0ljE49CGUB3kTfFLorDNs1HqRySgy1iM%2F9cIaSaZxfgC3KqHwk2VKolm8TRUlXe4DrHwoyqtax9S3l599K1BY%2FF3p8jBKL2UWjwl3tjC%2BA1wN7w36rcf0knvgZjnnyuZ7J7gWre4IPOhypNb2FLrnmxUQ6cjskWzeNJxRz&nv_mid=16341587630&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.04.,https://shopping-phinf.pstatic.net/main_8200591/82005912375.jpg?type=f140,False,국내정품 Apple 뉴 에어팟2세대 MV7N2KH/A 오늘출발 내일도착 우체국택배 배송지연2배보상,82005912375,276000,44.0,{},,http://cr2.shopping.naver.com/adcr.nhn?x=uQolwIBBPGsZYbHfyss5sv%2F%2F%2Fw%3D%3DsLXCr7EOnaA%2B3rt%2BzKuGT97xLypl2hGFnjtDOyATNOSNFxXq5RRrAbf2VfWG%2F%2B5KyXenkV0MUZG4NYT8qXq7Ddhsao%2FZL%2B%2Bd3HbICOA5Hi1tBAxhy%2FvtM3SvznP9se137BHjRr5tywrUiJp1l%2BK5H%2FEghO%2Fto5Sf3TZYD3Bh6mTwlqkkFpuP9fwB3P4ovkNeMbLy6bWiAg96U67tNkHgFdI3GcDs5pmEwm4Vbf5FLVh3A1Fs1h%2F3SDPWB46f0pErLZXJ%2Fh8R4jCmLVYlH%2Fn%2BlF%2FjVvVO99DI1ruFyJb6vcmFlmJBw1iNeZR4AyS60mkLtXOexEcK7TurxjAQgrL6mudmCXj2IFrzFV0WPchvxI3Rt9PSV%2BgkSKJOEIqbwn%2BBrJ08uyuesszGHLg9KDBNNLy%2BM6mQFOUy%2FO5i76PMtwiD%2FReYx%2FQ1fU1uHpNte2UNxTF3aMmCGQr9c4utf9l7aUnVmZ%2F%2F0p4p6QqMJwcyquydTMHgByD0elkM3lNRvANY043b4dIuN7a%2FCVxqCM2cXSYNLOWFALCPbirZTZSIeHdr1JZGpLoR59gJau7XlU2jvmMV2u2%2BTLM9ApEtgyWFw27PEogPETKlCUad45REYqft3BrdZY%2FAVEUHjuOID%2FtyHEW8yai36aBPpIWHwddhs3w3yfZsqyyPZIAhcevjH3bZvtPCO5QYc1OzK%2Bh4RW2jb64Ohk%2FPNesQlASvp6ab5KFsUFZm2bGNWzeWGROYxcFIYXU8a0RzRGlLwHL3hljBKVYHhijGv1vvob26vletsiWVmbKDr5K%2FxNVLZfoxknzI%3D&nv_mid=82005912375&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.04.,https://shopping-phinf.pstatic.net/main_1889995/18899954783.jpg?type=f140,False,해외Apple airpod2 애플 에어팟2 + 무선충전 케이스,18899954783,214130,,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=3l2QwqcFaHO8uQhm3vxSIf%2F%2F%2Fw%3D%3DsDDstfkkWWDsAlnEEEVcVLIsB2M%2FFRY7Ztm7Bi7kl%2F12X2Vp5lJDj17PFAuvRflaO8T%2FgKtE0bhqD66MRPiYkGIVtXIxgYZhNi3I0%2BzY3EHgro76EcnfNVJrci3jsYwJ%2BfwuEhrNUvLcpJGIyPgpuubVe7Rmx7TMPUJixSWnYxgvNOSEMx8WOoQ8scNPH6Q1uNU47FvpxPJ%2FBqawgkweQu2OA58bUdbex6Wmbg8YdXcqNgerUMuog9nxsBt1wy5LrwNRbNYf90gz1geOn9KRKy2Vyf4fEeIwpi1WJR%2F5%2FpRf41b1TvfQyNa7hciW%2Br3JhZZiQcNYjXmUeAMkutJpC7bihk%2BXMCY4PRKGO34bRVCOtCqwz29f70%2Bznctqr3XNtfadJhjK9rrR5WBiU7eORrggGEwjp04FG5n0zwt%2BvUlZvlsJ7BHu5bDT3i1orOcljZxdj7q44Cu%2FTtDNEQpLpi%2F9AQixs6b%2Bjr8%2Bd0HcmlGQONgzfRd7gZHQ8BfyKbWtkj1Dkp6mTZLYRYzU7B6llZIOVokvWXtfreTqUKjN5QoPiv%2Fqw80JAG54fmIA5nIrGk%2FbZITughJKZf3IHuBOb0PLrkPAQz2z4U735I0ONJYj1Ds%2BNLi%2BOEMfKxz9JynDWn%2BKp3%2BGNKNQgd5mEY%2BahIcNjoQy4A4Z3Uz%2F3n3NQXzRKHTuR32dw0mCBJBF1zM5zzLSSnjQ3K4ag8FVqJ2oSMg%3D%3D&nv_mid=18899954783&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.01.,https://shopping-phinf.pstatic.net/main_1695082/16950823115.jpg?type=f140,False,해외정품 미국 코스트코 애플 에어팟,16950823115,172800,6.0,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=gB8TxlLmK2fHhs9CKGwei%2F%2F%2F%2Fw%3D%3DsjdUa4U7PxSE1nPiawkZ89HpencQxGVydktxNt7rgSdHwMHFVfyRR41kkqop4BBe7ysGRIIYPKJ8FvUu0xEumJLOzWylEKLxqT9tnjLp1ZU9v5vPmSTHMhkGjhp5a56X4H%2Ba899jq4vPrE%2FGLlLG4%2FAsrB28mBn6LU3f6xRsquzxqErGxlKy4De1thQqlqo49m7N%2BgZRabHPTtC3iCAxECktPznMMf5iOeKaJ%2BTU3UxCoHdrmkC9NI51AQbL59MehJ0eWi0ff6SeOSL2ceDHDxsdhp1XzL69WOdpZJNed%2BUeGJRQHX9ThbHrbD0wiAZwLlr2MJibGuG71Ivr98%2FRFYS3cDQosRlq2vuVtmOyZFRHZ7Yh9x1tb%2BdARx6aQzBE%2BrW7ucQI3xbR7WiiDvdnLyhK9i0xYGqPonqcgRHYccrRuUgbFWErQP0OLx3TP56q9AFfAFXE97jbqffXG1kK9eZuzK32KzvHaehKHOtc48atZxjLmZQ5OnGRpmGF2iH6iPHFFwZZROUZAAm8bByV4eJxJFQHx681BffGqBtSlOoPPyYeMYAr4SI6Zyx4L%2B3zqlBmlD5kU5nyOXZrQf7ESnOBL4RvQcPPanOEaJYf0IW9fsSvg9iQCUVqfHwSIPWiPKZmBCwU608%2BjUP%2BUfUO%2FP9iE1Uz4115zWHG2BgFncdJ6wwFqve91DHXxuD88rGFLIEaysdPvhXENrHw4bsEIgw%3D%3D&nv_mid=16950823115&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.02.,https://shopping-phinf.pstatic.net/main_8173613/81736134795.8.jpg?type=f140,False,차이팟 i10 tws 플러스 콩나물팟 에어팟x,81736134795,59000,126.0,{},,http://cr2.shopping.naver.com/adcr.nhn?x=222QLKLfy8de%2B2SHN9lx2f%2F%2F%2Fw%3D%3Ds6rmRENMP2Y1sHlF67%2BhDc%2BZI%2Fpz%2FW05W5N4sFCrDau3wMHFVfyRR41kkqop4BBe7taP6jZI%2BZSrMgoTy%2BVCgfrOzWylEKLxqT9tnjLp1ZU9v5vPmSTHMhkGjhp5a56X4H%2Ba899jq4vPrE%2FGLlLG4%2FESIubQx87Eao%2BbIHclg669CCTxEYumlfmS0CSfIhc3rLvsLNd82VKtzPng7hvhQrsd41jAkSSrGyy1wyrnEyBS475HUOuHCmMH47W9v7v472pQeyAcpGrN3qdfeNy9TA0DInQTllngnA1yNWKSkSS%2BYcYJGcMIP%2Bz2Gi9L63WAmYxnQbuaMDdXwhgO3tHe%2FUVamBPtcbzAaq%2FZlI78b7mdt9PSV%2BgkSKJOEIqbwn%2BBrW3dZaCIeld4h15KxHvyUvZi2TX%2FE1FG3sAyo%2FD%2BH57V3RoV0AxQpKwil638XvZSRRM6KiD1UajU%2B6m07zmWcIavEWRyuGX6dFvD1ge656J6kUdeIyUD2L5wxr4BbDfFld4p9B2kaOyI4Vlbm2z0l8tpqeO5NoEhXeGSrBd4ZOBaT9tkhO6CEkpl%2Fcge4E5vQXxn2RvB%2FMuoEV1waonNB4FTTxHSPQ8semwnKQVzWFAVF7dboY%2FvSBuQnKHoByO2bOmtePXgWdbPRZab9iglS%2F%2Blywch%2FwL5gL68%2Fyuq98rq3yMCP1fP92YXLlFOzoyU7l6TlF0GVUDfigldVoQsazA%3D%3D&nv_mid=81736134795&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2018.12.,https://shopping-phinf.pstatic.net/main_1661137/16611371198.1.jpg?type=f140,False,"[디파] 무선 블루투스 이어폰 CN-700T 4color, diifa, 에어팟",16611371198,99000,46.0,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=wiUPEtdz00XJqszoXjEKT%2F%2F%2F%2Fw%3D%3DsBGkyXvUt%2BlmiSTBcMj4ODpymbCUfq73jYX2Cwtp4ovxFxXq5RRrAbf2VfWG%2F%2B5KyZMDZoIuVI2EE4YPFQ1ldW7OzWylEKLxqT9tnjLp1ZU9v5vPmSTHMhkGjhp5a56X4H%2Ba899jq4vPrE%2FGLlLG4%2FJ6Pgs9bBb1o2H7uVXQNcNx5ArG6RWagKuG4eNTHfv550SpSJHW5Eb7FvV7frM%2BWUrHI9ZpsN7i2lBKUihWsso61o1MXejwJDAdTSlF8tzih2O8LMOnwXKPSD1gFpR4JiWVyf4fEeIwpi1WJR%2F5%2FpRf41b1TvfQyNa7hciW%2Br3JhZZiQcNYjXmUeAMkutJpC7aycsewmftfogJxqfquMeCXETiz94RRNk29dh4sVIcPKEr2LTFgao%2BiepyBEdhxytBGO8TF%2BVjuxR2Cx8%2BO5b92uECZy1vkDieNLEt%2BYNiJCrDnKHw%2Fx6%2F2uY5nB3otCvIOLSVUz%2FXPq3fU0Rgmc7xMHyGFP4PsDOHUrl%2F%2B3BXSQqW9FKQnWbojA8FsVH%2BZmHdpZV%2B2RfJLPaSAQFwR%2BHnm%2Bib3BBhHQjf1Sk2mDPsK9O2rs5pDhpmQWZB6add9y8JP22SE7oISSmX9yB7gTm9CmkQzRdNrRrV8hocM39pwWeKSas%2BaOoLTR8Y9t%2BZfheGj2F6CO%2FnZ%2BFr%2FtmkdMio4OcOEmqAqW%2F3L65OJ3UP95P%2BuRiI8Lt6y1XxnEqh2m3of61Ne07mHKwMGVqfWVjEo%3D&nv_mid=16611371198&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.04.,https://shopping-phinf.pstatic.net/main_1860717/18607171841.jpg?type=f140,False,해외애플 에어팟 화이트 블루투스이어폰/이어셋 Apple AirPods,18607171841,187100,19.0,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=9jAPPREoBgKAqL%2FMHHCHnv%2F%2F%2Fw%3D%3Ds5uVBAnb8dmZNDg%2F2SbPZrNHIgGNI9ktJN8v8Bemx%2FbvwMHFVfyRR41kkqop4BBe7w%2FjJsNtKxZmSIwJkvxJuBIVtXIxgYZhNi3I0%2BzY3EHgro76EcnfNVJrci3jsYwJ%2BfwuEhrNUvLcpJGIyPgpuuXFVQsZGRyKTWYA%2FDgz0Ll%2BYieCYH%2FZE1Dl6hqmGWuGT%2F2iq9%2BItD%2BVlAVINvHO55f5EuNSEjlXFlTf47bwUOYm%2F2kM8xhXgMiEOxQpQBSM1laiiyQzYFN1NcqwsXMQw22lzFpVtK0wpeCSIO045TyNHhb71cpAJ3X7m%2BHOXigwID5glZl17%2FgdAXKYWiBFbNLJTtNpXWUDl%2B%2FqMjYv1ABG7Te1k92DA2QJAug5F8SaYG%2FLMHEJXIK2UarAmSffRk1XIvYJQcqj9qsx4NkXQZy9dXrAwRXxXRFil8qQs3EZuiBQdjlyHjl8jH71h6ESdRIIVC3tMSnkclJ2gXXpUHgQ1sed1cr5jEeicO7D5ULRW0h921vpSty3l6k591PY30w40NC5NaZXMXbaWDfHo5ysr%2BwOyxCPYWPNRJZDwTmxDmlNz7Dfazrp9E53StT%2FPN5Ah4gdJqH4hqpVfFgHaKRq4UhxODPLSyiUxIiAtZd5ef2NOVK5%2BGy5eFy5FFMzyaNxHiugQ7KnFvh4u4E3nhYXSmXqwxQP%2Fj4tiIQ7GMcU4sTrfILwSXueye99QPpBKgleVxmqDcOu6Sr%2BaFy7P42vlmplv%2FUI6lli6C6%2FiijDDOlQg1yjl66kItKUuXN57v7mBXa2i1ammPaYlMzATpUs%3D&nv_mid=18607171841&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.01.,https://shopping-phinf.pstatic.net/main_1696325/16963250393.jpg?type=f140,False,해외애플 에어팟 블루투스 무선 이어폰 MMEF2J/A,16963250393,165100,,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=31nQ4u5%2B6aNdrSKfyXWM7%2F%2F%2F%2Fw%3D%3DsNr3eoHZmTEgduq7dmclI4IvbzJJopceYZifgA9OvvHfwMHFVfyRR41kkqop4BBe7QktfZ7wK6WdxJ5Fi9H4oF7OzWylEKLxqT9tnjLp1ZU9v5vPmSTHMhkGjhp5a56X4H%2Ba899jq4vPrE%2FGLlLG4%2FGyYlTXadWpgnL47FHj7XclxWDmWHegqXPsdFOwAodbm69HV8aa2rDPSyetf47a2OBeueZ8Zu64MJNkA2Y0yUTPN2xHNv%2FocMZ6GvW2lg4yYqXovKPOc7%2BwfQ9%2B6qjdfvnziS%2Fd3ml6%2Bd7n6%2F50Se3MF%2BGNtffYHA7Wzu1X3aE%2BlKqxd4TwHPKyyi%2BExg9WBLQQNisUHWEC0r%2BOxzVVvN6G54ZnAWs39Ys53l1FV%2FKI4VrVkeSneugdhmLfvjrAQp%2Fg62KZatGPB7NIIxj4QTnhpwlnOOHvDAz4X1A%2FCd1SwmINLNZNsnnJ3FMN%2F0BU7Kb140nxNklHa2MP5VGKUKvsUjy1kixjYEvYNrUNumWZidPfcRsd%2BhIjbfgR54OrcB8Vvp7PpRavqElKbIkBmDzWGNqxTWIwJjYVlIP2DfMeIkx9JtrBdpAXRyv0lduGDJHJmen%2BkMNuNlgVT4lvsUsRSMn3DTrEt7Ihb%2BvBV8%2BNIwI%2Fcvq3xykYT8rIVS2j6KOuR4J%2FHzqQWI%2BEqQWe2QZBjc9IcTJ8cBxcAOQ76nSec&nv_mid=16963250393&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.03.,https://shopping-phinf.pstatic.net/main_1814689/18146893827.jpg?type=f140,False,해외새로운 Apple Airpods (최신 버전) iOS 10 이상이 장착 된 iPhone 용 무선 블루투스 헤드셋 (리퍼브),18146893827,191300,1.0,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=1A0JpeXuQ2aSMwPIzPAfx%2F%2F%2F%2Fw%3D%3Dsyav6QVShYEIyIEJCQj7K%2BQvbKwCTY12fTcv1xA438XNFxXq5RRrAbf2VfWG%2F%2B5Kyfuif26JLsTE4m3LHywEA4bOzWylEKLxqT9tnjLp1ZU9v5vPmSTHMhkGjhp5a56X4H%2Ba899jq4vPrE%2FGLlLG4%2FFLvZ%2FxIHb8%2FORDsHZ5Zx4cRq4ip430hjphlP7L0Hf%2B1ePUIV1ncJfoUDWqwHKzkb7TWc2%2FL0mw%2FC1RXx9la5qgNyGrwKanYzc1Dyhsx%2BVHP2pQeyAcpGrN3qdfeNy9TA0DInQTllngnA1yNWKSkSS%2BYcYJGcMIP%2Bz2Gi9L63WAmeQqpW074EfFVjS%2FCXu%2BrMbM7Bx1%2FdJ7GUJIHxOiuIFFaVzcZTxopydQvgY%2B8mQy0ZdIPAK9NkCxsNYAZ%2FNEFJa6mKlJzb6iFOCT1uf9ruwYD35DpGTXsOEgLEdi1InDue0dk0L6jIvMvpsqg2BrryO3Xy0i%2Bc7gGKZEUwzVgy7O0ZLn%2Ffw62H4Kvv20WPQNM75hYsQSzsVB%2B9LfpV4a3dzHw1N%2BaAjPkZKGg5qBLhb0qs%2F7k0epU6a8o2ZUL5eBvRqFuafvj27WHT52G97Bt2HquQfkd0ysb6NR5mz%2FPD2AMvDtyCa4n%2FDVmLWRULBPhY4g308HZipuPuC1Mq%2BJkJmHLvrKSm3I9LVBDdVzu4936oSRd5W1MCMlGXinrN%2FW05P1KDu6NI3pkJtJPo7jVkuWamW%2F9QjqWWLoLr%2BKKMMPGKLo10DYUTdMS9E5kjUXLlYUsK%2FNvNgLtbgXh0rz%2BGQ%3D%3D&nv_mid=18146893827&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.03.,https://shopping-phinf.pstatic.net/main_1831485/18314856361.jpg?type=f140,False,[애플정품] 에어팟 AirPods (마켓) 30665 A1602,18314856361,1184800,,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=6%2BtcMkG7O1f4Oagih1s8Xv%2F%2F%2Fw%3D%3DsqSOoK376OPk27%2FizNjGYHWezj0TLwVDsJXqKV%2FhNAbyX2Vp5lJDj17PFAuvRflaOLsuVqK6j0a%2B%2BaE67n4shTaL%2Bk7k0JFrQmJhBq1yf35oyXJJL25NHL4YStglvYZGaHu2bjUSswtoU9soy5PUesYUxNgXpcPj7ASKD4DOb0vVdAyy6bz8WaVZf1DqthMgzrWet28wCFY%2B%2FlJbZVyuYoYUclOgaSNmh6PXU9YoazJRpglB16DpdlqXX6SPq66K3MAPkt8uBplKfgRJUo%2FD6oXxAwytxZCtBbfYqK%2BlnvI11Vb1XzKmjD6Idarsaoct0rEaUcX0jgTeKstHoo8iewJipLIhYQnlrs%2FHQ5Alcgcp%2BwoZrl7pC6dsZn%2BuAGyynON1vbvblGl%2B%2BhmYGgZo%2FDVuirZ%2FFgXoRrfPlaWd0XktYf4nV4W4fo56JsgtpGbTIoGSXboyHc2wL2hKLfHfXF5yYxA6EVYbcnxIMTyrc97Nx6v2oPuok3bdMMaKLgQ6n0ZhPtcsqn4VvyE3%2BAvVZi%2BCaGADj3B1o0y8aHXL18CqR1fseL4g8S5JLKsz0iCXT13ZF8oHUjarHjhLa8rYwp9KZerDFA%2F%2BPi2IhDsYxxTi3zdZWA5Cers0YWx0Kc2d6R22t53Pyot7297WcYBm84uWamW%2F9QjqWWLoLr%2BKKMMMnsH8hlAz8JX6SWhqHLBZaQkaAsGkFEmJcppHMbKpQxw%3D%3D&nv_mid=18314856361&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.04.,https://shopping-phinf.pstatic.net/main_1871153/18711537902.jpg?type=f140,False,i11-tws 무선에어팟 아이폰X 아이폰8 아이폰7 아이폰6,18711537902,23630,,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=MZghWuwWFs%2BFqqah0PSdxP%2F%2F%2Fw%3D%3DspyhJdQUMLxQJE1qyfudrbC03Lc7tbQ4CgJ%2B%2BgmUb2DDwMHFVfyRR41kkqop4BBe7KBbi%2FPWEu%2BGIbnpth8pnTzak9D5NFmUGp%2FdfmqGsQIw%2BJuA82JsGCD83WME0VXynshPMjPe9qsgPl3i5x84HfDUDx7KmWLDkzPSk3c4xfiysQDfH%2BRYWbL6EigCZC%2BYgi35FJbAGC%2BKWrSsuLq5eduUB8DfpIBYN68dliDVkJH%2ByU7TaV1lA5fv6jI2L9QARu03tZPdgwNkCQLoORfEmmBvyzBxCVyCtlGqwJkn30ZOvEPLFe72vN682NuUtvtRGP2gJ7R5IVfL4F1OzsdF6Vs1UflIy4bAx7Diq7jYYYMTypoavBIWBEjghmlJrvf2LEL7crhZZLtjwQeP5Vs25MZ1Wz9QhCQzT6gK9nKix3Zw1L3m4mCy3tS6c8rS2SvwlTmJiy7Rcx9fTEu1LJsVcaAXQ%2F%2BliDyGitSb8SG1E8%2F28xgQzV%2F9YyuKc%2FelRzh%2FwYNXd88rXsXLEHn779MDDphqU74fc%2BdMmFdBIxO8ZYYshVr%2FqFlZHl%2BqLW6OLnpiZe%2BsZQtfog74QKwP65YVkTzqLTs82z1eY%2FVKL359xoU5D1AXZTb7z9sL%2B0O%2FsbTy0fwVjpY%2B8Z5ksSnus16GzO96Ga20JCYFh%2BwTLBz1uuKZZtDDxuDw5tulRzoTcsYDb&nv_mid=18711537902&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.04.,https://shopping-phinf.pstatic.net/main_1880242/18802429798.jpg?type=f140,False,VOD240710불루투스 무선이어폰i9S-TWS 에어팟 차이팟 이어셋,18802429798,18140,,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=fzNe7mcgiZrjQx6Uz%2FXVBP%2F%2F%2Fw%3D%3DsUygz7UEnJDuEKA62Bk7V1Dx6QmLTtFfJUXkUhmporc7wMHFVfyRR41kkqop4BBe7PSGGhIqgzMjEwNyeJ4lPNLOzWylEKLxqT9tnjLp1ZU9v5vPmSTHMhkGjhp5a56X4H%2Ba899jq4vPrE%2FGLlLG4%2FC5%2FPr21y0zavGrYQtT9m%2BVxtTagPCi7EcJJ4S%2FOEVaA9FgYphpUblUhpUVKEkEtdRSMKR9prfmqZb9PY5XprJNv171GSLvzAChC01ryeq%2FAa4NtRae%2FAAYF2ve7hZ5JnYLIaHrl4IE1YXfYsjwXrI7DY271zd1sYmrtIel2dncsYxih2DNfD0LBjjio473ALBNHOKKhSwRpWywyOZmGvLaFz1DEJwFPkGOBHkgREswzWlc3GU8aKcnUL4GPvJkMtPbPdNxWpJizVGK7V1kFLTpjhN6tYfFIisA%2BZLojMPKuqtwmcxTpmaHHU3Q6gQPD9XrMuXbAVtrNnYQ82LqIej5Cy85qSquFqAqgGirsYz%2Bv78uq2B5jtMxDqOQ%2BZ0az01c2ITZA9r73DzDSkHAngjxM8aPqWq2hZgYgYDqAv6ENCZxsD8Gs4XV%2FQhDFAEI88FkpczYMe0HIVQXimrHonVZy%2BcyLZFDrTIl23sDR8QXztv%2FSf8Zsb8%2B%2FhicSZ2BD3Vc3VghX3N4GF%2F8j5ShN5ikLpKd%2BgfuoJPOLfQHOHtnucUrnIdMdpfNviz6saXBcCGpUJhcWyhd2IrQjcbuijso%3D&nv_mid=18802429798&cat_id=50002334
"['디지털/가전', '음향가전', '블루투스셋', '블루투스이어폰/이어셋']",2019.04.,https://shopping-phinf.pstatic.net/main_1884542/18845425918.jpg?type=f140,False,YCF106769ACRO I9 에어팟과 제일 비슷한 크기,18845425918,52020,,{},,http://cr2.shopping.naver.com/adcrNoti.nhn?x=Szp9wMIE7KSTSwOVEunmhf%2F%2F%2Fw%3D%3DsvtPE8Q4heMK22te%2BAlWc0g4p9pUnWq6RXnnl9goH1sHwMHFVfyRR41kkqop4BBe7hOexfYB1ns7sovxgxsgmBDak9D5NFmUGp%2FdfmqGsQIw%2BJuA82JsGCD83WME0VXynshPMjPe9qsgPl3i5x84HfBNDZlXp2yW%2BTtB7elh%2BVO%2B3HD7ryA2Wt0C0LqvJ75dM7iqg6o7eAclGbt8XAdw%2BEwxCGMtqHUlyNRd9RZyBOB1qRQvFOzBBUjZKZDAVjfAMpaKW6YnmoD0aIqSfxGdfQ2oIiuaNTUoUA5LHS0UAvWtsMdSlGSVVB8X3ncuvMDFKhKEkWUxN8moLIpd%2FZfPlAzgq96kOjrKK%2FpvmIM2ewece8mN%2Bhg%2BE3ZKKQxj1%2Fb79sFPx6CSfsAbR4F%2Fh%2FqFUpjSSiX3EgRALLc9HNMRiS%2Fw3xgKN0rNtN8YSvZu5tNfhEfJPm4S254qRQOvWAa3YEK2q9WT%2BmN1c3FlgCuGTLt6Xxv4nDFyqu1ekF952VpnIJoWqw7ZPYEvgzRZ%2BcH%2Bg8Y4FHMHgLi7kImOJ35O9YtQKWy%2BhMk8Vf8BXO8maZhl2psvQzzgWlRdsaBg7YD87fH6fVBuWJyruxpCtnfaewg5fAuWRK3x67axJ%2FHd0L1it5ZqZb%2F1COpZYuguv4oowwwwE9A9vQ9Xg9mHxJS6LuWBv%2Fh4LIGp8TMGFu5Ur%2BsGk&nv_mid=18845425918&cat_id=50002334
